# This file was produced by samtools stats (1.11+htslib-1.11) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -d results/07_splitNCigar/bam/21-01539.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	d8f1abb7	fcd44e8a	e0076ee7
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	172604958
SN	filtered sequences:	120481232
SN	sequences:	52123726
SN	is sorted:	1
SN	1st fragments:	26061863
SN	last fragments:	26061863
SN	reads mapped:	52123726
SN	reads mapped and paired:	52123726	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	52123726	# proper-pair bit set
SN	reads paired:	52123726	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	393402	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	13589766
SN	total length:	5592786833	# ignores clipping
SN	total first fragment length:	2519026645	# ignores clipping
SN	total last fragment length:	3073760188	# ignores clipping
SN	bases mapped:	5592786833	# ignores clipping
SN	bases mapped (cigar):	4997017441	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	0	# from NM fields
SN	error rate:	0.000000e+00	# mismatches / bases mapped (cigar)
SN	average length:	107
SN	average first fragment length:	97
SN	average last fragment length:	118
SN	maximum length:	122
SN	maximum first fragment length:	98
SN	maximum last fragment length:	122
SN	average quality:	34.4
SN	insert size average:	1588.1
SN	insert size standard deviation:	2214.2
SN	inward oriented pairs:	32561350
SN	outward oriented pairs:	2595446
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	15095	0	0	0	1071	15560	20320	18531	17915	17876	18430	19789	19696	21423	24714	26023	31302	32764	39273	38061	63162	71971	82142	94493	117617	130879	151406	180636	211310	261537	297026	373426	449933	517732	611323	994291	2593981	14579802	3901353	0
FFQ	2	32	0	0	0	1141	13069	16574	15524	15863	16420	17054	19125	19952	21972	26259	28081	34405	36279	43306	45481	72170	84177	95718	108837	133701	148809	170483	199633	231922	282988	315284	396471	491623	587759	711566	1160991	3004057	13593671	3901466	0
FFQ	3	15760	0	0	0	1044	12916	16199	15488	15569	15920	16727	18945	19675	21946	25815	28115	34069	35530	43524	44914	72286	84163	95867	109790	134204	149443	171064	201036	233040	284895	318593	398395	493850	587505	715281	1165490	2976429	13258161	4230215	0
FFQ	4	13	0	0	0	1165	13998	17340	16345	16488	16958	18047	20048	20673	23148	27425	29586	35949	37860	45604	47258	75516	88551	100436	113918	139840	154384	177001	207063	240473	292753	328611	408492	508402	601898	733127	1195875	3004009	13122705	4180904	0
FFQ	5	17	0	0	0	1166	14616	18200	17309	17397	17745	18668	20884	21516	24363	28617	31181	37426	39029	46968	49060	77925	90483	102892	116329	142878	157618	180677	210020	244908	297792	332670	414236	516966	610551	746399	1212573	3037834	13037714	4127236	0
FFQ	6	15	0	0	0	1578	17081	20756	19942	19672	20430	21110	23497	24328	27190	31637	34306	41399	42691	51512	53423	83003	96386	108746	122888	150054	164476	187067	218036	252875	307273	341982	423296	528470	626263	764116	1238098	3087997	12927067	3983203	0
FFQ	7	16	0	0	0	1327	14705	18079	16985	17192	17647	18446	20906	21506	24394	28631	31197	38123	39091	47569	48966	78991	91934	103938	117823	143607	158824	181431	212192	245494	298386	333648	414445	514092	610532	740846	1202935	3038956	13155412	4013597	0
FFQ	8	17	0	0	0	1262	15118	18495	17507	17552	17845	18755	21130	21994	24896	28836	31366	38478	39917	47767	50027	79673	92769	104925	118431	144550	160360	182966	213082	248605	302080	335589	421047	520657	617195	749905	1211621	3051708	13039996	4055742	0
FFQ	9	15	0	0	0	1415	16097	19611	18666	18643	18841	19905	22259	22993	25864	29821	33000	39619	40802	49417	51401	81409	94755	107372	121159	147784	162794	185323	215426	250303	304965	337984	422517	523149	619741	754089	1217222	3061249	13027288	3998965	0
FFQ	10	23	0	0	0	1712	18977	22947	21935	21797	22221	23342	25566	26189	29347	34054	37047	43989	45635	54515	56624	87012	100911	113444	128198	155437	170845	193228	223497	259477	314396	348435	431985	537137	635339	773493	1247789	3102021	12837787	3915512	0
FFQ	11	23	0	0	0	1374	16447	20070	18815	19052	19209	20446	22964	23489	26090	31131	33778	40424	42470	50371	53609	83678	96698	109331	123765	150828	166150	189209	220570	255852	310782	343736	429198	533602	629711	764684	1233169	3063214	12928204	3989720	0
FFQ	12	23	0	0	0	1334	16403	20033	19258	19022	19487	20481	22604	23618	26090	30835	33699	40596	41948	50369	52789	83284	96841	108581	122732	150636	165794	189058	218978	255079	308977	342744	427078	532717	627242	762663	1227429	3066060	12925999	4011382	0
FFQ	13	38	0	0	0	1583	17952	21419	19997	19898	20340	21666	23653	24728	27463	31606	34381	41873	42949	51985	54146	84295	97065	110242	123967	150552	166076	188814	218874	254098	309225	343962	427972	531350	627574	761875	1227164	3070330	12895955	4016796	0
FFQ	14	41	0	0	0	1549	17191	20872	20075	19947	20142	21553	23763	24616	27340	32056	34829	41710	43194	51688	54366	84654	98014	110310	125149	152036	166700	189805	220426	255626	309784	345316	429140	533525	628916	766433	1233034	3067754	12876038	4014271	0
FFQ	15	37	0	0	0	1489	17552	21267	20330	20243	20869	21931	23747	25200	28232	32932	35473	42456	43889	52722	55420	85423	98700	112101	126013	152908	167704	191683	221243	257297	313365	348218	430245	536700	632993	770064	1238899	3071589	12831061	4011868	0
FFQ	16	57	0	0	0	2083	23391	29135	27393	27156	27961	29482	31964	33328	36763	42750	45633	54587	56709	67873	69015	83526	96551	109947	123806	150510	165719	187897	218546	254402	308178	343893	427312	532181	626622	765858	1232115	3057981	12776585	3994954	0
FFQ	17	57	0	0	0	2102	24282	29975	27946	27945	28205	29811	32675	33580	37178	42980	46010	55556	56979	68127	70040	84104	97530	109887	124045	151832	166715	188398	218879	255787	309844	344711	428853	533798	630067	767901	1236351	3059551	12741417	3998745	0
